"_id","_labels","betweenness","days","id","louvain","mature","node2vec","pageRank","partner","triangles","views","_start","_end","_type"
"83321",":User","0.0","908","791","55","False","[0.36660754680633545,0.3713327944278717]","0.17106386070194135","False","15","1299",,,
"83322",":User","23785.98306881947","1103","777","338","False","[1.1461764574050903,-0.9685007333755493]","1.1727728389137155","True","4286","2467726",,,
"83323",":User","2531.4837902795134","2442","1367","146","False","[0.94842129945755,-1.0030409097671509]","1.022929306604519","True","486","676704",,,
"83324",":User","526.2428835257674","3224","580","885","False","[0.9701361060142517,0.24162796139717102]","0.19237729828848593","False","106","4725",,,
"83325",":User","382.83463547126235","920","1322","674","True","[0.47820088267326355,0.005845948588103056]","0.33335115913807833","False","66","14062",,,
"83326",":User","276.7323274769526","1200","237","548","False","[0.4711437225341797,0.0348789282143116]","0.20093679751443913","False","449","14716",,,
"83327",":User","0.0","1963","1461","27","False","[-0.3566448390483856,-0.5885326266288757]","0.29059148439001975","False","9","3010",,,
"83328",":User","241.757714263735","640","638","778","True","[0.7476034164428711,0.13678817451000214]","0.1817686609607134","False","26","50079",,,
"83329",":User","1336.4503021264488","463","764","817","True","[1.0337425470352173,-0.7506998777389526]","0.2567778809214897","False","249","76754",,,
"83330",":User","1495.270375391125","1957","1148","495","True","[1.1619465351104736,-0.3537289798259735]","0.5249417151202291","True","490","761878",,,
"83331",":User","121.2813876522775","2300","113","817","False","[0.8197113871574402,-0.720906674861908]","0.16012138963762212","False","278","21103",,,
"83332",":User","1325.3664673616274","1148","1535","447","False","[0.9134525656700134,-0.7292930483818054]","0.5969053103214039","False","113","46751",,,
"83333",":User","71.60104685712575","2318","1602","333","False","[0.4495314657688141,-0.12185781449079514]","0.2506109045842557","False","31","3179",,,
"83334",":User","165.26827767914804","1673","134","817","False","[0.4971492290496826,0.26785820722579956]","0.1525775620301392","False","351","25976",,,
"83335",":User","1237.8860990527282","629","426","1262","True","[-0.10036806017160416,-1.2593597173690796]","0.18254124805106628","False","430","14962",,,
"83336",":User","26.298983001508056","1555","584","1191","False","[-0.278895765542984,-0.8706718683242798]","0.1925264386097478","False","66","25775",,,
"83337",":User","3.757157944256375","1714","1057","1366","False","[0.09822937101125717,-0.9680142998695374]","0.15839180220154223","True","1","167389",,,
"83338",":User","214.0076936435013","874","324","817","True","[-0.016066089272499084,0.12065201252698898]","0.1561011790213501","False","215","17695",,,
"83339",":User","62.769275227401515","2005","572","817","False","[-0.08598126471042633,-0.8615735769271851]","0.16203180540158296","False","10","1550",,,
"83340",":User","118.4828645136667","2001","1348","338","False","[0.5528327822685242,0.05796251446008682]","0.30778542799091607","True","75","564235",,,
"83341",":User","1775.0943458489257","1349","489","1649","True","[0.607542872428894,-0.540200412273407]","0.23712604481320615","False","479","81894",,,
"83342",":User","196.4845569056704","654","214","674","True","[1.040048360824585,-0.10001860558986664]","0.1531089730975667","False","24","35812",,,
"83343",":User","43.11319154332726","2168","463","129","True","[0.3598017990589142,-0.5940234661102295]","0.23920690634817912","False","107","8246",,,
"83344",":User","4.7712765957446805","1759","871","1280","False","[0.6997207999229431,-0.6866379380226135]","0.20260982066903258","False","1","445",,,
"83345",":User","1062.6675186859948","668","1236","778","True","[1.1580734252929688,0.10109570622444153]","0.4079166888959263","True","369","238891",,,
"83346",":User","2876.2431178711327","507","1166","5","True","[0.9175325632095337,-0.047604888677597046]","0.427684891695975","False","403","52120",,,
"83347",":User","0.0","408","1852","47","True","[0.4294135868549347,0.49087950587272644]","0.32737756540458063","False","10","7948",,,
"83348",":User","286.1725989864233","1425","963","817","True","[0.11824260652065277,-0.30545279383659363]","0.1976693834708877","False","296","3705",,,
"83349",":User","0.0","2316","382","452","False","[0.9491909742355347,0.13590693473815918]","0.15000000000000002","True","7","6063283",,,
"83350",":User","0.5951813214108296","422","1682","778","False","[0.3468236029148102,-0.16071584820747375]","0.176370092617473","False","1","6399",,,
"83351",":User","5.573968326359632","2075","387","817","True","[0.643681526184082,-1.0370173454284668]","0.15406108419091016","False","8","3083",,,
"83352",":User","181.13420501246733","1574","1225","548","False","[1.0884389877319336,-0.14918112754821777]","0.36518619976190475","False","301","36686",,,
"83353",":User","1.6683174938051","1262","1730","817","False","[0.86833256483078,-0.01556900329887867]","0.15594073034987488","False","87","3008",,,
"83354",":User","5120.86499216319","2418","557","338","False","[0.2968864142894745,-1.110832691192627]","0.42107363146705346","True","563","7309842",,,
"83355",":User","0.0","2145","307","55","True","[1.3413333892822266,-1.0523854494094849]","2.7714795257168245","False","94","3885",,,
"83356",":User","74.74171376696813","1956","149","778","True","[0.6470556259155273,-0.15754158794879913]","0.16159090911969545","False","17","13366",,,
"83357",":User","7.478245358427053","504","1582","176","True","[0.34382033348083496,-0.19243724644184113]","0.2673218001972632","False","4","1615",,,
"83358",":User","890.2898824602546","2242","1312","146","False","[0.9056482911109924,-0.39820194244384766]","0.40212690694082676","False","321","2586",,,
"83359",":User","28.36913263238072","129","571","817","False","[0.16813041269779205,-0.42260801792144775]","0.15302469704999558","False","28","358",,,
"83360",":User","28.362092750811097","737","1230","947","False","[0.4505881071090698,0.3757897615432739]","0.24174108013655551","False","32","9135",,,
"83361",":User","4.582707462643789","1868","1296","778","False","[0.745659589767456,-0.6960697174072266]","0.1662185937806887","False","2","3224",,,
"83362",":User","167.40145464577714","2412","761","778","False","[0.11837515980005264,-0.6400643587112427]","0.1993186580079124","False","35","19889",,,
"83363",":User","140.56132182023003","931","835","817","False","[1.0497018098831177,0.2504196763038635]","0.17566333269882414","False","33","4843",,,
"83364",":User","54.45924703015899","1423","527","778","False","[0.5477764010429382,-0.48202475905418396]","0.17528116997351229","False","12","386",,,
"83365",":User","298.4346175646188","2108","885","55","False","[0.5435582399368286,-0.3063714802265167]","0.2187662898655202","False","165","7258",,,
"83366",":User","3268.561727068627","1516","1193","338","False","[0.9488924145698547,-0.9300238490104675]","0.5176004443905438","False","570","32641",,,
"83367",":User","1377.382738256957","3035","1121","338","True","[0.8610703349113464,-0.8973050713539124]","0.6588249668021117","True","360","325207",,,
"83368",":User","348.0291026333083","1367","1304","115","True","[0.760026752948761,-1.0266845226287842]","0.8366677111953913","True","563","409417",,,
"83369",":User","365.18592304255725","792","1211","338","False","[0.41844019293785095,-0.29458627104759216]","0.2392239821934198","False","30","4710",,,
"83370",":User","511.9592523343348","941","1385","817","True","[1.1847484111785889,-0.20240163803100586]","0.36691104569138305","False","105","17822",,,
"83371",":User","1410.8105638966763","1539","1154","1649","True","[1.1221725940704346,-0.7442712783813477]","0.7547824102129671","False","990","28802",,,
"83372",":User","317.1136395161582","2507","502","146","False","[0.5293397307395935,0.06433325260877609]","0.19240247382058207","True","180","112448",,,
"83373",":User","0.0","1505","770","1605","False","[-0.44799500703811646,0.41541141271591187]","0.15000000000000002","False","0","344",,,
"83374",":User","13637.245855254512","875","669","778","True","[1.0305620431900024,-0.838655412197113]","0.5757026379070107","True","2296","3589774",,,
"83375",":User","121.317285084032","711","327","1275","False","[0.04404603689908981,-0.18985126912593842]","0.1594023041963525","False","223","9339",,,
"83376",":User","65.18846564358456","2225","1552","1366","False","[0.46636682748794556,-1.0315277576446533]","0.3686616992933678","False","52","75878",,,
"83377",":User","15.061751018384744","417","854","736","False","[0.07555125653743744,-0.2903928756713867]","0.16932183742703408","False","25","3016",,,
"83378",":User","67.05274087168233","1775","624","817","False","[0.04472852870821953,-0.7979907393455505]","0.16054836203259404","True","39","325297",,,
"83379",":User","2353.7778009214094","899","1104","338","True","[0.5171574354171753,-0.6360066533088684]","0.42096251560674647","True","328","124347",,,
"83380",":User","0.0","823","1727","80","False","[1.3772242069244385,-0.8105531930923462]","3.176915486197476","False","166","766",,,
"83381",":User","186.02711220706058","1388","153","817","True","[-0.09466104209423065,-0.9370958805084229]","0.15116017644805954","True","89","107085",,,
"83382",":User","0.0","723","1886","82","False","[0.6719303131103516,-0.5827398300170898]","0.2739630558637489","False","1","2087",,,
"83383",":User","1207.2572404632983","2052","931","338","False","[1.1360067129135132,0.3386327028274536]","0.2019722364743919","False","360","2814",,,
"83384",":User","167.57660949354948","1346","1208","548","True","[0.7243654727935791,-0.9972909688949585]","0.3988353826417455","False","531","13424",,,
"83385",":User","7.601713461117484","1475","1342","1590","False","[-0.43493011593818665,-0.667951762676239]","0.1759931423659158","False","1","3094",,,
"83386",":User","464.65917020271337","1601","675","338","False","[0.7724519968032837,0.21676889061927795]","0.18410242493031015","False","167","19634",,,
"83387",":User","66747.62353429596","1774","467","817","False","[1.1165845394134521,-0.5247378945350647]","1.284115424127226","True","9846","11392773",,,
"83388",":User","1491.9188418256626","1003","1340","1649","True","[0.9375728964805603,-0.4718305468559265]","0.48052938019676356","False","227","14619",,,
"83389",":User","19.432349005085744","497","114","55","True","[-0.5776523947715759,1.5314552001655102E-5]","0.1532607262794045","False","77","8455",,,
"83390",":User","1844.8696898868443","2189","536","338","False","[0.5219558477401733,-0.47702276706695557]","0.22926043243929936","False","971","703",,,
"83391",":User","127.81129202011593","1220","1692","338","True","[0.6170519590377808,-0.20940539240837097]","0.4444661896290644","False","62","15442",,,
"83392",":User","2605.7923286265063","1596","1308","1601","True","[0.7447839379310608,-0.47029978036880493]","0.5408560373745347","False","663","46121",,,
"83393",":User","0.45283439225134053","1509","671","674","True","[0.9073259234428406,-0.8763492703437805]","0.15157581879109977","False","7","1408",,,
"83394",":User","29.95093115125763","1904","1618","495","False","[0.46397271752357483,0.18364962935447693]","0.2723529411158003","False","61","1855",,,
"83395",":User","5.129492919947519","1741","1145","1743","False","[0.9347443580627441,0.7820719480514526]","0.16838447465282777","False","5","11859",,,
"83396",":User","108.52910716380791","1826","96","548","False","[0.42517393827438354,0.012269032187759876]","0.3174560351827337","False","26","905",,,
"83397",":User","688.262463435114","1392","295","817","False","[0.11151212453842163,-0.27224141359329224]","0.1653406597492743","False","182","5638",,,
"83398",":User","0.324500667252547","1563","405","736","False","[0.36885538697242737,0.6957886815071106]","0.1551337656732523","False","4","275",,,
"83399",":User","572.860518758092","1761","1477","338","False","[0.4782085120677948,-0.5583784580230713]","0.4596660776786785","True","355","239456",,,
"83400",":User","0.0","607","1503","100","False","[-0.4045827090740204,-0.6621325016021729]","0.17316663946414834","False","1","2104",,,
"83401",":User","1603.7674209803336","1581","1787","130","False","[1.4425914287567139,-0.7050721049308777]","7.489531653116544","True","2671","1614575",,,
"83402",":User","76.55474217188637","990","215","817","False","[-0.5627619624137878,-0.1626204252243042]","0.16004925775111517","False","207","61940",,,
"83403",":User","38.205247608149456","1772","1285","444","True","[0.5855320692062378,-0.34664639830589294]","0.1976319057282785","False","12","3338",,,
"83404",":User","0.0","1950","1626","104","True","[0.7017968893051147,0.5498354434967041]","0.1545634340731945","False","0","480",,,
"83405",":User","3446.80633258769","2038","1279","338","False","[0.649612307548523,-1.036577582359314]","0.29026932178760667","False","763","10690",,,
"83406",":User","0.0","780","1117","106","False","[0.8127149343490601,0.5946763753890991]","0.17284835270488877","False","0","276",,,
"83407",":User","78.95222001930067","1633","832","435","False","[0.02809613011777401,-0.5185186862945557]","0.16723009061274474","False","64","21947",,,
"83408",":User","948.0112660990193","2458","942","338","False","[0.18371278047561646,-0.3623315095901489]","0.20193376272649313","False","47","8685",,,
"83409",":User","951.3577765442885","1923","352","1649","True","[-0.41345280408859253,0.8171370625495911]","0.18283990269485728","False","592","12278",,,
"83410",":User","3739.1330936330314","2398","1245","338","False","[1.0505050420761108,-0.8627995252609253]","1.0938634140342351","True","1466","1895964",,,
"83411",":User","0.0","528","83","736","False","[0.069088876247406,0.16197167336940765]","0.15000000000000002","False","15","1726",,,
"83412",":User","0.0","224","1231","112","False","[0.49296867847442627,0.32393598556518555]","0.2028548022463384","False","1","2010",,,
"83413",":User","130.22679854338068","1356","1800","1649","True","[1.4728984832763672,-0.6435506343841553]","1.6615149108800071","False","342","12297",,,
"83414",":User","165.1352671499956","675","1515","644","False","[0.9371853470802307,-0.11609595268964767]","0.39801082244929226","False","77","2999",,,
"83415",":User","0.0","922","1896","115","True","[1.3867515325546265,-0.8690814971923828]","2.469096315655539","False","247","28026",,,
"83416",":User","0.0","1374","1743","116","False","[1.2293541431427002,-0.2252100259065628]","0.9178561532524122","False","96","13768",,,
"83417",":User","2.55905159723893","382","79","958","False","[0.7389150261878967,0.43680304288864136]","0.15043538147411778","False","43","385",,,
"83418",":User","0.0","614","1015","118","False","[1.4566601514816284,-0.6290910243988037]","4.470328377376886","False","47","1643",,,
"83419",":User","2371.9265474728772","1218","1720","338","True","[0.1989259123802185,-0.2680865228176117]","0.28194763172645126","True","570","393579",,,
"83420",":User","3.4363268664703273","606","1097","447","False","[0.09250704944133759,0.019726619124412537]","0.17152505045442648","False","7","4146",,,
"83421",":User","53.021800331167945","469","1063","338","True","[0.7688291668891907,-0.7244534492492676]","0.16636206155820737","False","91","15033",,,
"83422",":User","3.0333772507685555","760","232","817","False","[0.22671416401863098,0.08443491905927658]","0.1524345395166193","False","0","700",,,
"83423",":User","903.6696242654825","2007","310","817","False","[0.677484393119812,0.7031649351119995]","0.16317722859358819","False","324","4697",,,
"83424",":User","146.1269001271579","1854","241","817","False","[0.7895118594169617,-0.6104968786239624]","0.1614145266378305","True","60","181047",,,
"83425",":User","2850.0632865667003","2471","1423","736","False","[1.1825201511383057,-0.5464175343513489]","0.9593775961636288","True","635","2163211",,,
"83426",":User","1055.282825906028","1943","786","146","False","[0.13052232563495636,-0.7169026732444763]","0.2154569707472822","False","173","2289",,,
"83427",":User","0.0","1464","500","817","True","[-0.5848852396011353,0.25751665234565735]","0.1523321062808567","False","3","2703",,,
"83428",":User","0.0","665","272","817","False","[-0.46242591738700867,-0.19001495838165283]","0.15000000000000002","False","1","1780",,,
"83429",":User","0.0","2251","1414","129","True","[1.4664393663406372,-0.7675138711929321]","11.821618967747783","False","2035","79248",,,
"83430",":User","0.0","983","1822","130","False","[1.2683476209640503,-0.9960075616836548]","2.3596957523031143","False","79","6306",,,
"83431",":User","0.0","423","1623","736","False","[0.24630790948867798,0.6527450084686279]","0.15000000000000002","False","97","230",,,
"83432",":User","0.0","783","616","132","True","[0.7137467861175537,-0.9359998106956482]","0.1525743144686778","False","0","1220",,,
"83433",":User","39.602557026938165","2336","88","548","True","[-0.27293896675109863,0.6559101343154907]","0.15314663465542255","True","464","126339",,,
"83434",":User","0.0","934","808","134","True","[0.2163790911436081,-0.06806720793247223]","0.17667838951007578","False","0","2714",,,
"83435",":User","2652.424710411223","735","809","219","True","[0.6238645911216736,-0.7898321747779846]","0.49225872657492564","True","10","270479",,,
"83436",":User","10403.330520807927","1732","1185","548","False","[1.1086368560791016,-0.8599767684936523]","0.9726096543140046","True","617","1875392",,,
"83437",":User","4.573958315983788","1499","1419","736","False","[0.4785284698009491,-0.3502611219882965]","0.23058297652091128","False","44","816",,,
"83438",":User","51.896712252600814","2284","56","736","True","[0.3016514182090759,0.2521743178367615]","0.15163461538613776","False","167","5508",,,
"83439",":User","422.69126996227163","753","1012","338","True","[1.0706239938735962,0.1136540099978447]","0.16303345295641403","True","1223","164098",,,
"83440",":User","1655.7801930609617","1945","106","146","True","[0.7428032755851746,-0.6968778967857361]","0.17436542405423167","True","633","1077945",,,
"83441",":User","0.0","1609","550","55","False","[1.0187263488769531,-0.7770452499389648]","0.15128840324858264","False","1","8402",,,
"83442",":User","0.0","2465","17","435","False","[0.780860185623169,0.5194700360298157]","0.15000000000000002","False","0","1134",,,
"83443",":User","33.31308657402938","767","1574","778","True","[0.6238728165626526,-0.7390619516372681]","0.28192996229193934","False","10","713",,,
"83444",":User","199.48301925653394","2044","1352","452","True","[0.2752281129360199,-0.2024511843919754]","0.20990039747140113","False","16","1995",,,
"83445",":User","5.350408634342686","327","365","674","False","[-0.10607096552848816,-0.3629268705844879]","0.1521747752568145","False","8","893",,,
"83446",":User","0.0","1110","1878","146","False","[1.5019402503967285,-0.5861939787864685]","6.011072846339592","False","75","8100",,,
"83447",":User","5063.709680276556","1739","167","548","True","[0.5017856955528259,-1.0786333084106445]","0.2890873389478367","False","305","1116",,,
"83448",":User","0.0","1601","0","118","False","[0.582660436630249,-0.05721999704837799]","0.15000000000000002","False","0","475",,,
"83449",":User","24.42242088040629","553","755","674","False","[0.6807904839515686,-0.6443125009536743]","0.16274807206944078","False","14","1151",,,
"83450",":User","6618.283087004682","973","577","338","True","[1.1695812940597534,-0.11042629182338715]","0.47432304913934714","True","1371","219287",,,
"83451",":User","92.82687177631766","1513","757","219","False","[1.013031005859375,-0.8156321048736572]","0.9477634129647925","False","109","979",,,
"83452",":User","0.0","149","481","674","False","[0.24129705131053925,-0.037926990538835526]","0.15172635679296054","False","5","859",,,
"83453",":User","2.5137362637362637","630","495","817","True","[-0.05003822222352028,-0.29431667923927307]","0.15366364831308774","False","0","2246",,,
"83454",":User","885.5445261304139","578","1526","176","False","[1.0249483585357666,0.20352450013160706]","0.34579163829073206","False","25","2797",,,
"83455",":User","1339.2122654263883","1582","631","338","False","[0.09930994361639023,0.07559824734926224]","0.18872357748593607","False","226","21767",,,
"83456",":User","4.856297758522275","1114","1500","1601","False","[0.9944313764572144,-0.3908594250679016]","0.42245938966976915","False","84","519",,,
"83457",":User","0.0","796","16","338","True","[1.0611597299575806,-0.9041991829872131]","0.15000000000000002","False","117","5387",,,
"83458",":User","378.7480330733537","473","264","947","False","[0.7712470293045044,-0.4234009087085724]","0.1642289513238948","False","376","64843",,,
"83459",":User","0.0","1288","981","159","False","[0.6190749406814575,-0.42243146896362305]","0.15866371797215836","False","0","6302",,,
"83460",":User","0.0","756","1683","160","False","[0.5319312810897827,0.6363892555236816]","0.18115218055280435","False","0","4318",,,
"83461",":User","157.17158034475142","995","799","817","False","[0.8908843398094177,-0.007548489607870579]","0.20808145587935029","False","242","659962",,,
"83462",":User","0.0","1437","1325","162","True","[-0.6936449408531189,0.07418797165155411]","0.22432184704202418","False","0","6004",,,
"83463",":User","26.68433312207643","1769","1548","1601","True","[0.6528295874595642,-0.1745743751525879]","0.22828042666803722","False","20","11008",,,
"83464",":User","76.40332449675601","719","478","674","False","[1.017325758934021,-0.5111257433891296]","0.16777462242053043","False","4","5201",,,
"83465",":User","58.79903591214541","771","1411","129","True","[0.629646897315979,-0.26673153042793274]","0.2562898226122146","False","14","11552",,,
"83466",":User","0.0","1719","183","674","False","[0.09375282377004623,0.06171615794301033]","0.15000000000000002","False","91","11897",,,
"83467",":User","78.46107197636896","618","917","817","False","[1.097666621208191,0.18928347527980804]","0.17685535366570365","False","73","1378",,,
"83468",":User","441.92183718615473","381","1480","1708","False","[1.2552270889282227,-0.40899768471717834]","0.7958869688958832","True","29","31888",,,
"83469",":User","1097.1664403828252","3489","1554","1262","True","[1.1711359024047852,-0.8156923055648804]","1.0883366681384923","True","695","220906",,,
"83470",":User","21.487741987408867","2194","1638","778","False","[0.7180700898170471,-0.933685839176178]","0.46004250793910556","False","91","4762",,,
"83471",":User","1477.835605375712","1457","1435","778","False","[1.1017557382583618,-0.17621687054634094]","0.4236522755479775","False","90","3392",,,
"83472",":User","0.0","674","1075","817","False","[0.6204493641853333,0.5007460117340088]","0.15000000000000002","False","3","13773",,,
"83473",":User","74.68269833470829","1868","839","1280","False","[0.6511427760124207,0.3835374116897583]","0.17453871589956715","False","8","35183",,,
"83474",":User","137.5518586389136","2119","57","146","False","[0.6336827278137207,-0.5966452360153198]","0.15382909431355077","False","544","27282",,,
"83475",":User","798.4081811851768","2229","850","129","True","[0.6849853992462158,-0.030837073922157288]","0.26131695660019194","False","120","10016",,,
"83476",":User","0.0","1204","1797","176","False","[1.4569011926651,-0.13720658421516418]","0.8956015871219959","False","14","7147",,,
"83477",":User","0.12333333333333332","2275","1498","55","False","[0.9101653695106506,-0.38031062483787537]","0.34914922042924956","False","20","1834",,,
"83478",":User","1176.0129249240658","1272","1241","817","False","[1.0548456907272339,-0.40390050411224365]","0.35722164679543733","False","63","1768",,,
"83479",":User","34.56057560348335","656","1483","817","False","[0.553820013999939,-0.6237050294876099]","0.34930894601849544","False","79","5832",,,
"83480",":User","0.0","1937","65","817","False","[-0.22610750794410706,-0.39045020937919617]","0.15000000000000002","False","189","37808",,,
"83481",":User","1.084428636475764","370","1418","817","True","[-0.20893076062202454,-0.9828657507896423]","0.1750624374294187","False","24","2301",,,
"83482",":User","33.24329004329004","362","416","817","False","[0.512807309627533,-0.8790760040283203]","0.1521489632293529","False","1","4976",,,
"83483",":User","0.0","973","1583","183","True","[0.7413539290428162,0.8687464594841003]","0.16377140578032506","False","0","4627",,,
"83484",":User","256.02206426044745","866","1223","1017","False","[0.23563170433044434,-0.8965948820114136]","0.3537009104963061","False","35","36449",,,
"83485",":User","96.21873053050744","628","576","674","False","[0.12432616204023361,-0.7784978151321411]","0.1753687655579947","False","47","18348",,,
"83486",":User","390.56276452593005","2245","1410","146","False","[0.9001832604408264,0.45546701550483704]","0.2534454867140304","False","96","98242",,,
"83487",":User","0.0","2187","1794","187","False","[0.6149526834487915,-0.4197666347026825]","0.20355711072062124","False","0","32850",,,
"83488",":User","75.80222223928189","745","692","452","False","[0.14043092727661133,-0.9221798777580261]","0.18233999357948452","False","17","3343",,,
"83489",":User","253.77103118000537","1729","1274","115","False","[0.26483532786369324,-1.131227731704712]","0.32802389338460647","False","333","783",,,
"83490",":User","0.0","2420","973","190","False","[1.2612937688827515,-0.8448224663734436]","3.5552837361618055","True","13","1099861",,,
"83491",":User","0.0","1652","723","444","False","[-0.34225866198539734,-0.14681187272071838]","0.15000000000000002","False","0","12721",,,
"83492",":User","0.0","1608","1841","192","True","[1.432691216468811,-1.065515160560608]","2.022815583182948","False","132","25527",,,
"83493",":User","0.0","1043","281","338","True","[0.325823038816452,-0.9199753999710083]","0.1507247949738496","False","11","2831",,,
"83494",":User","27036.92191980593","1534","471","736","True","[0.9959481358528137,-0.892032265663147]","0.7056649983349637","True","4840","2595197",,,
"83495",":User","0.0","890","1728","195","False","[0.044220224022865295,-0.08380419760942459]","0.16697659834087125","False","0","1445",,,
"83496",":User","0.0","3313","1881","196","False","[1.3575799465179443,-0.5721145868301392]","1.3481118713060116","False","46","5098",,,
"83497",":User","0.0","1879","1625","197","False","[0.602895200252533,-0.8944770097732544]","0.36804353983030424","False","0","16798",,,
"83498",":User","7.6875372812881135","1458","128","548","False","[0.6712674498558044,-0.17867852747440338]","0.15314663465542255","False","212","5350",,,
"83499",":User","0.0","996","1709","199","False","[-0.943038821220398,-0.7022286653518677]","0.18561691525711518","False","1","3548",,,
"83500",":User","83.10462906578348","1858","1037","482","False","[0.6415221095085144,-0.056221846491098404]","0.22956591428304338","False","40","1805",,,
"83501",":User","85.7927995660158","2780","1525","115","False","[0.877086341381073,-0.33171042799949646]","0.46801620220140666","True","151","322785",,,
"83502",":User","45.70758883822825","326","534","817","False","[0.6969701051712036,-0.643569827079773]","0.16475825450084702","False","231","3002",,,
"83503",":User","25890.889834902522","1040","496","548","False","[0.845211923122406,-0.6637820601463318]","0.751624412499632","True","1592","2213590",,,
"83504",":User","0.0","1592","1244","204","True","[0.19875365495681763,-0.49555832147598267]","0.20077973570202381","False","0","3341",,,
"83505",":User","299.5218282521834","773","1484","817","False","[1.0741872787475586,-0.1764390468597412]","0.6036050809126741","False","392","2231",,,
"83506",":User","37.92153568231478","1185","1539","435","False","[-0.10373926162719727,-0.37155479192733765]","0.24339276905697663","False","7","21670",,,
"83507",":User","10412.028150251715","2252","1337","55","True","[1.3895498514175415,-0.7415906190872192]","1.527169591254479","True","557","3490782",,,
"83508",":User","34.381391048363874","1303","1373","778","True","[0.9436224699020386,-0.14674068987369537]","0.2908013642889213","False","17","1272",,,
"83509",":User","62.75348831032511","1952","706","190","True","[0.9342226982116699,-0.5199001431465149]","0.16410487095866683","False","20","11635",,,
"83510",":User","756.0531200661135","1882","139","1649","True","[0.10326634347438812,0.24971924722194672]","0.1736491400729845","False","1623","20742",,,
"83511",":User","621.1789299823026","1670","1105","338","True","[0.5706031918525696,0.4154245853424072]","0.2591593044757023","True","152","194061",,,
"83512",":User","868.0513968840608","598","650","129","False","[0.3710525929927826,0.6922086477279663]","0.16783603742437056","False","54","25060",,,
"83513",":User","237.30627073431538","497","517","129","True","[-0.08595700562000275,-0.396890252828598]","0.196951391083692","False","11","17171",,,
"83514",":User","111.69456526288076","1158","794","736","False","[0.2983958423137665,-0.036961618810892105]","0.20514625702000072","True","18","115588",,,
"83515",":User","493.2744399396255","1016","249","736","False","[0.7821831107139587,-0.7941561341285706]","0.16421533572314886","False","453","27088",,,
"83516",":User","44.11163476927171","1083","583","176","False","[-0.10742530971765518,0.3008248209953308]","0.16947028612476842","False","3","20934",,,
"83517",":User","53.733021547454605","1792","297","817","False","[0.05939454212784767,0.14816129207611084]","0.15214764740901038","False","62","2955",,,
"83518",":User","0.0","2072","100","885","False","[-0.4194277822971344,0.6391507387161255]","0.15000000000000002","False","27","8211",,,
"83519",":User","0.0","3193","1884","219","True","[1.408026099205017,-0.8486669659614563]","2.581354803130198","False","4","15566",,,
